id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
PS_92596-1,"Cargador Portátil De Carga Rapida 10,000mAh 22.5W","Power bank portátil de 10000mAh con cables integrados, carga rápida QC4.0 y pantalla LED. Compacto, versátil y perfecto para viajar o uso diario.",in stock,new,4000.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/02/61gWMCvTBkL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_32923,Abanico De Techo Con Luz Ajustable 3 Velocidades Con Control Remoto,"Ventilador de techo con luz tipo socket, 3 velocidades, 3 modos de iluminación y brillo ajustable. Ideal para espacios pequeños, con control remoto.",in stock,new,3200.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/51I0p-zsOsL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_44777,Bocina Bluetooth Portatil Recargable Kimiso 8” Potencia y Sonido de Alta Calidad,"Bocina Portatil Recargable Kimiso QS-1803 de 8” con 2000W, Bluetooth, luces LED, micrófono y batería de hasta 4 horas. Ideal para fiestas y karaoke.",in stock,new,4500.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/H9885eec2f4bf47499360e7a6529ec818i.png,JeiperdStore,Bocinas Inalámbricas
PS_45476,"Cargador Portátil Ugreen De Alta Potencia 200W Con 3 Puertos y Batería De 25,000mAh","Cargador portátil UGREEN de 200W con batería de 25,000mAh, carga rápida para hasta 3 dispositivos simultáneamente y pantalla TFT inteligente para control total de energía en tiempo real.",in stock,new,10000.00 DOP,8500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/61wIFUnCVkL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_59425,"Cargador Portátil De Carga Rápida 35W Con 6 Puertos y Batería De 50,000mAh","Power bank de 50000mAh con carga rápida de 35W, 6 puertos y cables integrados. Ideal para viajes y emergencias con pantalla inteligente y linterna LED.",in stock,new,6000.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/81ThvLw9zXL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_69527,Báscula Digital Alta Precisión Con Pantalla LED Healthkeep Bluetooth (15 Analizadores),"Báscula Digital Alta Precisión Con Pantalla LED con análisis de 15 parámetros corporales, alta precisión y conectividad con app. Monitorea tu peso, grasa.",in stock,new,5000.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/61oTxulGv5L._SL1500_.jpg,JeiperdStore,Accesorios
PS_46289,"Linterna De Cabeza/LED De 3,000 Lumenes Y 5 Modos","Linterna De Cabeza/LED de alta potencia con hasta 3000 lúmenes, batería recargable de larga duración, múltiples modos de iluminación y diseño resistente.",in stock,new,2500.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/71kbdhQ6qL.jpg,JeiperdStore,Accesorios
PS_73231,Drone GT3 Mini HD Con Cámara,"Drone GT3 Mini con doble cámara HD, vuelo estable, detección de obstáculos y retorno automático. Compacto, seguro y fácil de usar para fotos.",in stock,new,5000.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/QQQQ.png,JeiperdStore,Drones
PS_73788,Cámara De Vigilancia WiFi HD Con Visión Nocturna Y Monitoreo Inteligente,"Cámara de seguridad WiFi con monitoreo desde app móvil, visión nocturna inteligente, detección de movimiento y acceso remoto en tiempo real.",in stock,new,4800.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/ChatGPT-Image-Mar-25-2026-09_53_48-AM.png,JeiperdStore,Cámaras
PS_41812,Cinta Adhesiva Doble Cara Reutilizable y Lavable de 5 Metros – Alta Resistencia hasta 1 kg,"Cinta Adhesiva Doble Cara y lavable de 5 metros. Fuerte adhesión, soporta hasta 1 kg, resistente a temperaturas extremas y fácil de usar.",in stock,new,1800.00 DOP,1000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/imgi_2_12.jpeg,JeiperdStore,Accesorios
PS_19514,Audífono Bluetooth Y20 Para Casco de Motocicleta Con Audio HD,"Audífono Bluetooth Y20 para casco con sonido estéreo HD, batería de 1000 mAh (hasta 25h), reducción de ruido, conexión estable, control por voz y resistencia.",in stock,new,4000.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/61VzgnKZ25L._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_67731,Amazon Alexa Echo Dot Max,"Bocina inteligente Echo Dot Max con Alexa, sonido potente con graves profundos, control de hogar inteligente y tecnología Omnisense.",in stock,new,13000.00 DOP,10500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/713I4BW4fBL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_25243,Proyector Fudoni Full HD 1080P WiFi y Bluetooth,"Proyector FUDONI Proyector 1080P Full HD con WiFi y Bluetooth 5.1, pantalla de hasta 300” y sonido HiFi. Compatible con múltiples dispositivos, ideal.",in stock,new,13000.00 DOP,11500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/71N-QSnfcbL._AC_SL1500_.jpg,JeiperdStore,Proyectores
PS_55483,Impresora De Etiquetas Térmica Portátil BY-480BT (Bluetooth) (USB),"Impresora de etiquetas portátil BY-480BT Thermal Label Printer con conexión Bluetooth y tecnología térmica sin tinta. Compacta, recargable e ideal.",in stock,new,8000.00 DOP,6500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/71-xbGeLvGL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_59289,Estabilizador DJI Osmo Mobile 7 (3 Ejes) (ActiveTrack 7.0),"Estabilizador DJI Osmo Mobile 7 con estabilización de 3 ejes, ActiveTrack 7.0 y hasta 10 horas de batería. Diseño plegable con trípode y carga USB-C.",in stock,new,11500.00 DOP,9500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/imgi_1_61KyU5QgXXL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_77717,Kit Cargador 3 en 1 para GoPro (HERO 12 / 11 / 10 / 9),"Kit cargador 3 en 1 para GoPro HERO 12, 11, 10 y 9 con 3 baterías incluidas. Carga rápida USB-C, indicadores LED y diseño portátil ideal para viajes.",in stock,new,5000.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/Angel-1.png,JeiperdStore,Cámaras
PS_98632,Cargador Portatil Solar 27000mAh De Carga Rápida,"Cargador Portatil Solar 27000mAh con carga rápida 3A, cables integrados y capacidad para cargar hasta 5 dispositivos.",in stock,new,4500.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/oooooo.png,JeiperdStore,Accesorios
PS_94558,Mini Aire Acondicionado Portátil 4 en 1 con Luz LED,"Mini aire acondicionado portátil 4 en 1 con ventilador, humidificador y luz LED. Funciona por USB, 3 velocidades, temporizador y tanque de 700 ml.",in stock,new,5500.00 DOP,3950.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/71zcTFRB2FL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_98988,Cámara WiFi Exterior Solar Tapo C402-Kit 1080p TP-Link,"Cámara Tapo C402 inalámbrica 1080P con batería de larga duración, visión nocturna a color, detección inteligente y audio bidireccional.",in stock,new,8000.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/imgi_1_1-pack_normal_20240328085758m.png,JeiperdStore,Cámaras
PS_96335,Soporte Móvil Para TV con Repisa Ajustable – Para Pantallas de 32” a 75”,"Soporte móvil para TV de 32 a 75 pulgadas con altura ajustable, base de acero resistente, repisa para accesorios, ruedas con freno y gestión de cables.",in stock,new,10000.00 DOP,8500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/ChatGPT-Image-Mar-10-2026-02_25_20-PM.png,JeiperdStore,Accesorios de TV
PS_42221,Samsung Galaxy Tab A9 Plus 5G (11”) (64GB) (4GB) (SM-X218U),"Tablet Samsung Galaxy Tab A9+ 11” con conectividad 5G para datos, 64GB de almacenamiento, pantalla amplia, sonido Dolby Atmos y diseño.",in stock,new,23000.00 DOP,20500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/Samsung-Galaxy-Tab-A9-Plus-WiFi-SM-X210-64GB-Navy-Blue-09012024-02-p.jpg,JeiperdStore,Tabletas
PS_45517,Laptop IdeaPad 3 (14&#8243;) (FHD) (Intel Core i3-1115G4) (8GB RAM) (128GB SSD),"Laptop de 14” Full HD con Intel Core i3, 8GB RAM y 128GB SSD, ideal para trabajo, estudio y entretenimiento. Diseño delgado, rápida y eficiente.",in stock,new,30500.00 DOP,27500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/imgi_1_81sq-asuJL._AC_SL1500_.jpg,JeiperdStore,Variedad
PS_97576,Soporte De Pared Ajustable Para TV 32” – 72”,"Soporte de techo para TV de 32 a 72 pulgadas, con altura ajustable, inclinación de ±15° y capacidad de hasta 50 kg. Ideal para ahorrar espacio en hogares.",in stock,new,3000.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/LaVainararaesa.png,JeiperdStore,Accesorios
PS_21694,Mini UPS 12V 2A Con Batería Integrada Router y Cámaras,"Mini UPS 12V 2A con batería de litio integrada. Proporciona respaldo de energía automático para router, cámaras y equipos electrónicos.",in stock,new,2200.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/ph-11134207-7r98x-lyqc0lk1o8l68d.jpg,JeiperdStore,Accesorios
PS_67437,Soporte De Pared Ajustable Para TV 14” – 55”,"Soporte de pared articulado para TV de 14” a 55”, con rotación 180° e inclinación ajustable ±15°. Compatible con VESA 200&#215;200 a 400&#215;400 mm",in stock,new,3200.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/imgi_2_3339814-1.jpg,JeiperdStore,Accesorios de TV
PS_52735,Cover 360 Para iPad 11ª Generación 11” 2025 y iPad 10ª Generación,Cover 360 Para iPad 11ª Generación 11” 2025 y iPad 10ª Generación,in stock,new,4500.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/05/71h57bOmSNL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_17216,Convertidor Inversor De Vehículo 12v a 110v 200W,"Inversor de corriente para automóvil 200W DC 12V a AC 110V con cargador USB integrado. Ideal para laptops y dispositivos móviles, con protección.",in stock,new,3200.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_1_61lIbMnn5FL._AC_SX569_-Photoroom-1.png,JeiperdStore,Accesorios
PS_66498,Bocina Bluetooth JBL Boombox 4,"JBL Boombox 4 con JBL Pro Sound, AI Sound Boost y graves profundos. Bocina portátil IP68 resistente al agua y polvo, hasta 34 horas de batería.",in stock,new,53500.00 DOP,47500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_177_LS_JBL_BOOMBOX_4_FRONT_BLACK_0022_x1.png,JeiperdStore,Accesorios
PS_47431,Cámara De Seguridad Solar Exterior WiFi 4K Con Visión Nocturna 360° y Detección Inteligente,"Cámara de seguridad solar 3MP con doble lente y visión 360°, WiFi 2.4GHz, detección inteligente PIR+IA y visión nocturna a color.",in stock,new,8000.00 DOP,6500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/6271530783881675221-1725995527973.jpg,JeiperdStore,Accesorios
PS_56414,Audifonos Inalambricos JBL Endurance Race Cancelación Activa,"Audifonos Inalambricos JBL Endurance True Wireless con sonido JBL Pure Bass, hasta 30 horas de batería y resistencia IP67 al agua y polvo.",in stock,new,9000.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/ChatGPT-Image-Feb-25-2026-03_25_21-PM-1.png,JeiperdStore,Accesorios
PS_45737,Laptop HP Ultrabook (14”) (8GB RAM) (1.2TB) (Intel Core i5) (Office 365) (Windows 11),"Laptop HP Ultrabook 14” con Intel Core i5, 8GB RAM y 1.2TB de almacenamiento. Incluye Windows 11, Office 365, Copilot AI, batería de larga duración.",in stock,new,39500.00 DOP,35500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/03/f4235ead-cec7-4dc5-a094-af893cadc4d2.jpg,JeiperdStore,Variedad
PS_73435,Laptop Portátil HP (256GB) ) (Intel Core i3) (8GB) (FHD) (Ultra Fina) (15.6″) 15-dy2792wm,"Laptop HP 15-dy2792wm de 15.6&#8243; con Intel Core i3-1115G4, 8GB RAM y SSD 256GB. Incluye Windows 11 Home en modo S. Rendimiento ágil y diseño azul.",in stock,new,33500.00 DOP,30500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_1_71eucylpwXL._AC_SX569_.jpg,JeiperdStore,Variedad
PS_94915,Repetidor Ubiquiti AP-AC U7 Long-Range WiFi 7,Repetidor Ubiquiti U7 Long-Range WiFi 7 de largo alcance con 5 spatial streams. Punto de acceso compacto para techo con señal extendida y alto rendimiento.,in stock,new,18500.00 DOP,16500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_102_.png,JeiperdStore,Accesorios
PS_21768,Camara De Seguridad Solar De Triple Lente Wifi 2.4ghz,"Cámara de seguridad solar con sistema de triple lente, monitoreo 360°, visualización en triple pantalla y función de zoom para vigilancia exterior continua.",in stock,new,9000.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/61hyYOOqyNL._SL1000_.jpg,JeiperdStore,Accesorios
PS_75375,Detector De GPS/Cámaras Ocultas y Señales RF,"Detector de GPS diseño compacto y discreto. Monitorea en tiempo real desde tu smartphone, con fácil configuración, visión remota y grabación ideal.",in stock,new,5500.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/WhatsApp-Image-2026-03-06-at-12.24.29.jpeg,JeiperdStore,Accesorios
PS_91791-1,Blink Outdoor 4 (Sistema de 3 Cámaras y Blink Sync),"Protege tu hogar con la cámara de seguridad Blink Outdoor 4 Sistema de 3. HD 1080p, visión nocturna, audio bidireccional, detección de movimiento.",in stock,new,17500.00 DOP,15500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/05/ChatGPT-Image-May-23-2026-11_33_43-AM.png,JeiperdStore,Cámaras
PS_46195,Kit De Rizador Profesional 5 En 1 Con Accesorios Intercambiables,"Kit de rizador profesional 5 en 1 con accesorios intercambiables, calentamiento rápido en 30 segundos y tecnología cerámica PTC. Ideal para alisar",in stock,new,7500.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/71EWqWCoEPL._AC_SX679_PIbundle-5TopRight00_SH20_-Photoroom.png,JeiperdStore,Accesorios
PS_97229,Cámara GoPro Hero 12 Black,"GoPro HERO12 Black con video 5.3K y fotos de 27MP. Cámara de acción resistente con puerto USB-C, ideal para deportes, viajes y creación de contenido.",in stock,new,33500.00 DOP,28000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_3_GUEST_3d4f19e4-bb00-4b4d-a0b7-bfc21679310d.jpeg,JeiperdStore,Cámaras
PS_46658,Memoria CompactFlash SanDisk Extreme Pro (32GB),"Memoria CompactFlash SanDisk Extreme Pro (32GB) con velocidad de hasta 160MB/s. Ideal para cámaras profesionales, alto rendimiento y transferencias rápidas y seguras.",in stock,new,7500.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_235_61dRV65dADL._AC_SX679_.jpg,JeiperdStore,Accesorios de Cámaras
PS_56435,Timbre Inteligente Tapo D210 Con Cámara 2K,"Tapo D210, timbre inteligente con cámara 2K, batería de hasta 6 meses, visión nocturna a color, detección AI sin suscripción y almacenamiento.",in stock,new,7500.00 DOP,6200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_1_Tapo_D210_EU_2.0_Overview_02_normal_20250922080207j.jpg,JeiperdStore,Accesorios
PS_69969,Camara De Accion Insta360 X4 Con Calidad Ultra HD y Estabilización FlowState,"Insta360 X4 8K graba video 360° en 8K30 y 5.7K60 con estabilización FlowState, fotos 72MP con IA PureShot y resistencia al agua hasta 10 m.",in stock,new,39000.00 DOP,35500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_13_1713257334_IMG_2232246.jpg,JeiperdStore,Accesorios
PS_33391,Kit Completo De Accesorios Para Insta360 X5 / X4,Kit Completo De Accesorios Para Insta360 X5 / X4,in stock,new,9500.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/61frZwfpWL._AC_SX425_.jpg,JeiperdStore,Accesorios
PS_57258,Control Gamepad D7 Inalámbrico para Celular (Android &amp; iOS),"Gamepad D7 inalámbrico para celular con diseño extensible, compatible con Android y iOS. Ideal para cloud gaming, emuladores y juegos móviles",in stock,new,4000.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_428_H08f91843178e477b86052c373ed997a86.jpeg,JeiperdStore,Accesorios
PS_48417,Lonchera Electrica De Acero Inoxidable Termica,"Lonchera eléctrica 2 en 1 con calentamiento rápido de 60W, capacidad 1.5L + 0.45L, ideal para casa, oficina y carro. Mantén tus comidas siempre calientes.",in stock,new,3000.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/02/imgi_106_2718bf7aa2d47fb392bf6293419fac65_800x.png,JeiperdStore,Accesorios
